наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;Размер
Пальто Артикул: 1324;Трикотажное двухслойное пальто миди прямого силуэта. Пальто с объемным воротом апаш, цельнокроеные рукава реглан 3/4 с манжетами, модель с поясом. Такое пальто, это стильный и актуальный элемент  женского гардероба. Дайте свободу своей фантазии, добавьте в свой гардероб более ярких и насыщенных тонов с Мари-Лайн. Состав: вискоза 50%  п/э 45%  эластан 5%;1500 руб.;13;http://www.mari-line.com/catalog/sale/3656;http://www.mari-line.com/upload/resize_cache/iblock/1d6/499_753_2/1d6481e084da2b7a1d58de4cad634674.jpg http://www.mari-line.com/upload/resize_cache/iblock/68d/499_753_2/68dda1d52d3ecb222f72d01fb8303ddc.jpg http://www.mari-line.com/upload/resize_cache/iblock/9f5/499_753_2/9f590305255c6d64871861212f75a83e.jpg ;42
Платье Артикул: 1549 м.волна;Платье-футляр миди из трикотажа, приталенного силуэта. Горловина с округлым вырезом, рукав реглан 3/4, декорирован драпировкой. Застежка по спинке на молнию. Вам не нужно подбирать верх и низ образа, думать о том, как выбранные вещи и цвета будут сочетаться между собой, это платье заменит все. Роскошный образ для разных сфер деятельности. Состав: вискоза 75%  п/э 20%  лайкра 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/5280;http://www.mari-line.com/upload/resize_cache/iblock/f38/499_753_2/f3819ca647f4ed308e8f07cf20a92870.jpg http://www.mari-line.com/upload/resize_cache/iblock/120/499_753_2/12039af2c89b9f070b892a617f888052.jpg ;44
Платье Артикул: 1549 коралл;Платье-футляр миди из трикотажа, приталенного силуэта. Горловина с округлым вырезом, рукав реглан 3/4, декорирован драпировкой. Застежка по спинке на молнию. Вам не нужно подбирать верх и низ образа, думать о том, как выбранные вещи и цвета будут сочетаться между собой, это платье заменит все. Роскошный образ для разных сфер деятельности. Состав: вискоза 75%  п/э 20%  лайкра 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/5281;http://www.mari-line.com/upload/resize_cache/iblock/d7d/499_753_2/d7d2b0712b9159f6f18e5451c7edd354.jpg http://www.mari-line.com/upload/resize_cache/iblock/713/499_753_2/713c2cbbe29935dd9c75cf53a5d622a1.jpg ;44
Платье Артикул: 1423 геометрия;Платье миди прямого силуэта из крепа. Горловина с округлым вырезом, переходящая по спинке в вырез-капельку на завязке, втачные рукава 3/4. Низ платья декорирован плиссе из шифона. Отделка окантовкой, без подкладки, без застежки. Роскошь и женственность дарят платья с плиссированным декором, которые может носить любая женщина, подчеркивая этим свою красоту и сексуальность. Состав: вискоза 55% п/э 40% эластан 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/5387;http://www.mari-line.com/upload/resize_cache/iblock/7ea/499_753_2/7eae21899b49a1b842e900cf3490519a.jpg http://www.mari-line.com/upload/resize_cache/iblock/d21/499_753_2/d218fcb1a6db23471a31eb824f9ad031.jpg http://www.mari-line.com/upload/resize_cache/iblock/8dd/499_753_2/8dd0e945a267472562d669540eec5b75.jpg ;46
Платье Артикул: 1423 принт;Платье из крепа миди, прямого силуэта. Горловина с округлым вырезом, переходящая по спинке в капельку на завязке, втачные рукава 3/4. Низ платья декорирован плиссе из шифона. Отделка окантовкой, без подкладки, без застежки. Роскошь и женственность дарят платья с плиссированным декором, которые может носить любая женщина, подчеркивая этим свою красоту. Состав: вискоза 55% п/э 40% эластан 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/5405;http://www.mari-line.com/upload/resize_cache/iblock/652/499_753_2/6528f315026fb256e26b84b044326e4e.jpg http://www.mari-line.com/upload/resize_cache/iblock/dd4/499_753_2/dd4047af86273debf230fdf5d85b3980.jpg http://www.mari-line.com/upload/resize_cache/iblock/0fe/499_753_2/0fe275b3b395aa8d4845d665960b4c81.jpg ;46
Платье Артикул: 1481;Платье из трикотажа, миди, свободный верх и прилегающий низ. Округлый вырез горловины обработан окантовкой, втачные объемные из шифона рукава на высоких манжетах с декоративными разрезами. Заниженная линия талии на резинке, лиф с напуском. Без застежки, юбка на подкладке. Идеальный вариант как для повседневных, так и торжественных образов. Необычное дизайнерское решение создает модный и стильный наряд. Состав: вискоза 30%  п/э 65% лайкра 5%;1000 руб.;13;http://www.mari-line.com/catalog/sale/5626;http://www.mari-line.com/upload/resize_cache/iblock/8d1/499_753_2/8d1f8330cb8337710b04f26f1cc8e82e.jpg http://www.mari-line.com/upload/resize_cache/iblock/a4c/499_753_2/a4c3363cb4967f237b5cb22a5037b746.jpg ;"46; 50"
Брюки Артикул: 1490 брюки;"Брюки прямого кроя из тонкой костюмной ткани ""в полоску"". Стилизованы под мужские итальянские. Гульфик на молнии и пуговице, средняя посадка. Женские брюки давно превратились в полноправную составляющую строгого офисного стиля, а также оригинальную деталь ансамбля для создания повседневного образа. Состав: вискоза 50%  п/э 45%  эластан 5%";900 руб.;13;http://www.mari-line.com/catalog/sale/5138;http://www.mari-line.com/upload/resize_cache/iblock/3e7/499_753_2/3e791de13481aae3fe86007566525493.jpg http://www.mari-line.com/upload/resize_cache/iblock/460/499_753_2/46010e2f18a6d50e4a2256ba3998e7f0.jpg ;"50; 52"
Брюки Артикул: 1246 графит;Брюки из трикотажа, застроченные спереди и сзади. Классика, над которой не властно ни время, ни капризы переменчивой моды. Брюки снова попали в топ модных трендов, они могут составить прекрасную пару верхней одежде, удлиненным свитерам, жакетам, блузкам и рубашкам, благодаря чему такие наряды применимы как к повседневным, так и к деловым образам. Состав: вискоза 50%  п/э 45%  эластан 5%;1100 руб.;13;http://www.mari-line.com/catalog/sale/5793;http://www.mari-line.com/upload/resize_cache/iblock/9be/499_753_2/9be19c6aa0163b1618257510d3e0d1ac.jpg http://www.mari-line.com/upload/resize_cache/iblock/8a1/499_753_2/8a138ce2a5dfbe321e221289c2d11bec.jpg http://www.mari-line.com/upload/resize_cache/iblock/ae4/499_753_2/ae4fd33c1bda9ce1b92eb9b61d30a8bc.jpg ;58
Юбка Артикул: 1209 коричн;Трикотажная юбка миди, прямого силуэта декорирована рельефными швами. Застежка на молнию сзади, по низу шлица. Юбка-футляр позволяет своей обладательнице выглядеть очень привлекательно и стильно, помогает подчеркнуть достоинства фигуры и создать неповторимый образ. Состав: п/э 97% эластан 3%;500 руб.;13;http://www.mari-line.com/catalog/sale/5120;http://www.mari-line.com/upload/resize_cache/iblock/fa3/499_753_2/fa33889a0d9db24a726e5315a09b3658.jpg http://www.mari-line.com/upload/resize_cache/iblock/fe5/499_753_2/fe585498a05304f79d9a86844dc6a233.jpg http://www.mari-line.com/upload/resize_cache/iblock/bde/499_753_2/bde800ac4d55671a65cab9cacb872587.jpg ;"44; 46; 48; 50"
Платье Артикул: 1330 розовый;Платье из костюмной ткани А-силуэта. Модель с округлым вырезом горловины, втачной короткий рукав, рельефные швы с заложенными удобными карманами. Такое платье прекрасно вписываются в офисный стиль. Состав: вискоза 30%  п/э 65% лайкра 5%;1500 руб.;13;http://www.mari-line.com/catalog/sale/3458;http://www.mari-line.com/upload/resize_cache/iblock/2cb/499_753_2/2cb72e2c1861cef4b896d016fb4a5825.jpg http://www.mari-line.com/upload/resize_cache/iblock/ac7/499_753_2/ac7e198670201207ed7f8b2cd190a133.jpg ;"52; 58; 60; 62"
Платье Артикул: 1411 синий;Штапельное платье миди прямого силуэта с поясом. Округлый вырез горловины, кокетка по переду и спинке, спущенная пройма, рукав 7/8, декорирован складками в области плеча и патой. В этом платье женщины получают возможность максимально полно отразить свою природную сущность, подчеркнув естественную грацию линий. Состав: вискоза 75% п/э 20% лайкра 5%;1100 руб.;13;http://www.mari-line.com/catalog/sale/4491;http://www.mari-line.com/upload/resize_cache/iblock/84b/499_753_2/84bbc6f24ba42ad7d2d8e164b132f5fd.jpg http://www.mari-line.com/upload/resize_cache/iblock/539/499_753_2/539e8bf75eb38450c06f049f3c2b4699.jpg http://www.mari-line.com/upload/resize_cache/iblock/474/499_753_2/4748d41a5de21b2a77b32cb848ea051d.jpg ;"46; 50"
Платье Артикул: 1411 бирюза;Штапельное платье миди прямого силуэта с поясом. Округлый вырез горловины, кокетка по переду и спинке, спущенная пройма, рукав 7/8, декорирован складками в области плеча и патой. В этом платье женщины получают возможность максимально полно отразить свою природную сущность, подчеркнув естественную грацию линий. Состав: вискоза 75% п/э 20% лайкра 5%;1100 руб.;13;http://www.mari-line.com/catalog/sale/4492;http://www.mari-line.com/upload/resize_cache/iblock/e1f/499_753_2/e1f346f31046763defa92612e4e7a513.jpg http://www.mari-line.com/upload/resize_cache/iblock/a6a/499_753_2/a6ac67056d8b1741d6ddc1c6a0f2f65b.jpg http://www.mari-line.com/upload/resize_cache/iblock/a80/499_753_2/a80d80f0f1678e36bf8016f07a3bc856.jpg ;"48; 52; 54"
Платье Артикул: 1474 принт;Платье миди из крепа прямого силуэта оригинальной комбинации. Округлый вырез горловины с внутренней обтачкой, рукав-реглан 3/4, отрезное по линии бедра, комбинированно тканью компаньоном. Такое платье позволяет не только выглядеть стильно, но также чувствовать себя комфортно в любой ситуации. Состав: вискоза 55%  п/э 40% лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/4882;http://www.mari-line.com/upload/resize_cache/iblock/765/499_753_2/7651ba5d18ac3287517a33081e41eab9.jpg http://www.mari-line.com/upload/resize_cache/iblock/08c/499_753_2/08cc0821464e701c3db8de70b1d477a1.jpg ;"54; 62"
Платье Артикул: 1371 красный;Трикотажное платье миди, прямого силуэта. Горловина с округлым вырезом, рельефные швы по периметру платья, втачные рукав 3/4, по низу отрезной ассиметричный элемент с декором из пуговиц. Платья прямого силуэта в ярких тонах  неотъемлемая часть гардероба в этом сезоне. Состав: вискоза 75%  п/э 20%  лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5041;http://www.mari-line.com/upload/resize_cache/iblock/cf5/499_753_2/cf56e4159c89cf9c92bb118e2a5e0da9.jpg http://www.mari-line.com/upload/resize_cache/iblock/a8a/499_753_2/a8afd6dfe09a18d74cb3163e073806ee.jpg http://www.mari-line.com/upload/resize_cache/iblock/5a0/499_753_2/5a0d94eb08d3e610d595fdfd80b89c5f.jpg ;"50; 52; 54"
Платье Артикул: 1371 синий;Трикотажное платье миди, прямого силуэта. Горловина с округлым вырезом, рельефные швы по периметру платья, втачные рукав 3/4, по низу отрезной ассиметричный элемент с декором из пуговиц. Платья прямого силуэта в ярких тонах  неотъемлемая часть гардероба в этом сезоне. Состав: вискоза 75%  п/э 20%  лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5042;http://www.mari-line.com/upload/resize_cache/iblock/e76/499_753_2/e76c1e244d9dcd93451db0ed2ff7c79d.jpg http://www.mari-line.com/upload/resize_cache/iblock/a75/499_753_2/a7575356caf938060cf5bf90d3850c6f.jpg http://www.mari-line.com/upload/resize_cache/iblock/853/499_753_2/8530cf9839335cb4cd20892b3a9b6ac6.jpg ;50
Платье Артикул: 1500 лазурь;"Трикотажное платье миди, прямого силуэта. Горловина с округлым вырезом, цельнокроеные рукава ""летучая мышь"" 3/4 с манжетами, отрезной элемент по низу платья. Модель декорирована клепом и рельефными швами с карманами. Такой фасон считается весьма привлекательным для тех, кто привык к свободе движения и строгим линиям. Состав: вискоза 75%  п/э 20%  лайкра 5%";1000 руб.;13;http://www.mari-line.com/catalog/sale/5086;http://www.mari-line.com/upload/resize_cache/iblock/97e/499_753_2/97edb2b1b4206d576a1a296e6313d076.jpg http://www.mari-line.com/upload/resize_cache/iblock/8e7/499_753_2/8e773656f1255d9423906a00e50cef29.jpg ;44
Брюки Артикул: 1539 черный брюки;Трикотажные узкие леггинсы с рельефными швами отлично корректируют фигуру, декорированы по бокам перфорированной эко кожей и молниями по низу в швах. Гульфик на молнии и пуговицах. Узкие обтягивающие брюки являются любимой одеждой для девушек, они безупречно гармонируют со свитерами, короткими свитшотами и удлиненными кардиганами. Состав: вискоза 30% п/э 65% эластан 5%;1000 руб.;13;http://www.mari-line.com/catalog/sale/5122;http://www.mari-line.com/upload/resize_cache/iblock/956/499_753_2/956b490f7c06c82ce0fe39d3e3c8b3fe.jpg http://www.mari-line.com/upload/resize_cache/iblock/373/499_753_2/373346c35d199776031c77317dd5531c.jpg http://www.mari-line.com/upload/resize_cache/iblock/82e/499_753_2/82efecf4d4974963e30c80dad74560fd.jpg http://www.mari-line.com/upload/resize_cache/iblock/832/499_753_2/8324fe4019d0be31890c913854b4515e.jpg ;"42; 44; 46; 48"
Платье Артикул: 1531 розов.;Трикотажное платье миди прямого силуэта. Округлый вырез горловины, втачной рукав 3/4. Отрезная линия талии с защипами, особый элемент - втачной по переду пояс с вариантами высоты, в боковых швах карманы. Комфорт и натуральные волокна являются лидерами сезона. Платье из ангоры подарит Вам ощущение уюта и нежности, а приглушенная цветовая гамма прекрасно для офиса и прогулок. Состав: ангора 60%  п/э 35%  лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5203;http://www.mari-line.com/upload/resize_cache/iblock/8b7/499_753_2/8b7289999aded51fa92e22548402e859.jpg http://www.mari-line.com/upload/resize_cache/iblock/e08/499_753_2/e08b43c2fa4ff553c3efe1a06f6fc9ee.jpg http://www.mari-line.com/upload/resize_cache/iblock/bd9/499_753_2/bd979330cb3993bb8d4efe647a93054f.jpg ;"44; 52"
Платье Артикул: 1531 лилов.;Трикотажное платье миди, прямого силуэта. Округлый вырез горловины, втачной рукав 3/4. Отрезная линия талии с защипами, декапирована пришивным поясом, в боковых швах карманы. Комфорт и натуральные волокна являются лидерами сезона. Платье из ангоры подарит Вам ощущение уюта и нежности, а приглушенная цветовая гамма прекрасно для офиса и прогулок. Состав: ангора 60%  п/э 35%  лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5204;http://www.mari-line.com/upload/resize_cache/iblock/14d/499_753_2/14d8523eb014fca50a17d6e19ebc1a33.jpg http://www.mari-line.com/upload/resize_cache/iblock/f45/499_753_2/f45a7c0aa3d2421b7217e3014b2def18.jpg ;"48; 50"
Платье Артикул: 1519;Трикотажное платье миди, прилегающего силуэта. Округлый вырез горловины, втачной рукав 3/4, линия талии оформлена деталью корсетного характера с поясом из эко кожи. Юбка тюльпан с заложенными складками, застежка на потайную молнию по спинке. Практичность и женственность девиз этой осени. Состав: вискоза 20%  п/э 77%  эластан 3%;1350 руб.;13;http://www.mari-line.com/catalog/sale/5282;http://www.mari-line.com/upload/resize_cache/iblock/622/499_753_2/6223501e9ad85d62ca90c75dac104a36.jpg http://www.mari-line.com/upload/resize_cache/iblock/778/499_753_2/77819afdfb28e92e3a45629471f9ce27.jpg http://www.mari-line.com/upload/resize_cache/iblock/55e/499_753_2/55e27df16da61c58666de6ee3e6de261.jpg ;44
Платье Артикул: 1434 серый;Трикотажное платье прямого силуэта отрезное по линии бедер, комбинированно однотонной тканью компаньоном Округлый вырез горловины, втачные рукава 3/4 с манжетами. Накладные карманы подчеркнут индивидуальность. Фантастический наряд  на прохладную погоду, позволяет вам ощущать тепло и комфорт, при этом выглядеть стильно и обворожительно. Состав: вискоза 75%  п/э 20%  лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5283;http://www.mari-line.com/upload/resize_cache/iblock/32f/499_753_2/32f2c626bfc09999c68dcb8cda74164f.jpg http://www.mari-line.com/upload/resize_cache/iblock/9d3/499_753_2/9d302f9e75dc77b32356ddd3a0761472.jpg http://www.mari-line.com/upload/resize_cache/iblock/2c1/499_753_2/2c1b3166998e64edf3485f6ebcc8d9ca.jpg ;44
Платье Артикул: 1329;Трикотажное креповое платье прямого силуэта. V-образный вырез горловины отделан бейкой, втачной рукав 3/4, принтованный верх комбинирован с однотонной тканью-компаньоном. Отрезное по линии бедер с декоративным элементом - листочками. Без застежки, без подклада. Многие девушки предпочитают платья на каждый день за их практичность и женственность, такое платье будет радовать Вас каждый день. Состав: вискоза 45%  п/э 50% лайкра 5%;880 руб.;13;http://www.mari-line.com/catalog/sale/5356;http://www.mari-line.com/upload/resize_cache/iblock/7e2/499_753_2/7e2d9d195e898c0a494053b984d1b640.jpg http://www.mari-line.com/upload/resize_cache/iblock/b84/499_753_2/b846b6a7872884201bc0bfcb78f2e5e1.jpg ;"44; 46; 48"
Платье Артикул: 1433;Платье миди из крепа, полуприлегающего силуэта с карманами в рельефных швах. Горловина с V-образным вырезом, по спинке застежка на металлическую молнию. Втачной рукав 3/4 декорирован бахромой из шифона. Без подкладки. Повседневный наряд с ноткой романтики подарит прекрасное настроение на каждый день. Состав: вискоза 55% п/э 40% эластан 5%;1050 руб.;13;http://www.mari-line.com/catalog/sale/5409;http://www.mari-line.com/upload/resize_cache/iblock/af6/499_753_2/af6e57cb7646edae9c928859289aa60a.jpg http://www.mari-line.com/upload/resize_cache/iblock/5fd/499_753_2/5fd0d96a200a062cb49818416cf48723.jpg ;"44; 46; 48"
Платье Артикул: 1460;"Изысканное платье-футляр  из крепа, прилегающего силуэта. Горловина с V-образным вырезом, подрезом под грудь, застежка по спинке на потайную молнию, втачные рукава-""крылышки"" из шифона. Шлица по низу платья сзади. Без подкладки. Это наиболее востребованный фасон в вечерней и повседневной моде, ведь он просто идеально повторяет линии женской фигуры, подчеркивая плавность и изящность форм. Состав: вискоза 55%  п/э 40% лайкра 5%";1000 руб.;13;http://www.mari-line.com/catalog/sale/5419;http://www.mari-line.com/upload/resize_cache/iblock/325/499_753_2/325b824aad027709fecdb6063c533a96.jpg http://www.mari-line.com/upload/resize_cache/iblock/4bd/499_753_2/4bd4e724d0d28fa8ea0d94f39d097e28.jpg ;50
Блуза Артикул: 1560;Блуза свободного силуэта из шелка в сочетании с шифоном. Округлый вырез горловины, рукав втачной расклешенный из шифона. Многослойный ассиметричный низ. Без застежки. Блуза совмещает в себе греческий этнический стиль с современным, тонкие, воздушные ткани дарят незабываемую легкость романтичного образа. Состав: вискоза 20%  п/э 77%  эластан 3%;700 руб.;13;http://www.mari-line.com/catalog/sale/5485;http://www.mari-line.com/upload/resize_cache/iblock/c49/499_753_2/c49fcde06c6eb1f99d6694c4747b2138.jpg http://www.mari-line.com/upload/resize_cache/iblock/f45/499_753_2/f4571968171e0e94409fb961fac5b78e.jpg http://www.mari-line.com/upload/resize_cache/iblock/662/499_753_2/662faf4d05828193b10044716a77d646.jpg ;"48; 50; 52"
Платье Артикул: 1601 зеленый;Платье длины миди свободного силуэта из шелка в сочетании с шифоном. Округлый вырез горловины, рукав втачной расклешенный из шифона. Многослойный ассиметричный низ. Платье со стрекозами - это символ творчества, вдохновения и неиссякаемой положительной энергии. Платье совмещает в себе греческий этнический стиль с современным, тонкие, воздушные ткани дарят незабываемую легкость романтичного образа. Состав: вискоза 20%  п/э 77%  эластан 3%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5488;http://www.mari-line.com/upload/resize_cache/iblock/3cc/499_753_2/3cc54a54fc7aec5a531b033c1e77c02d.jpg http://www.mari-line.com/upload/resize_cache/iblock/812/499_753_2/8120929faacb6e9927d0bff022b4a9f1.jpg http://www.mari-line.com/upload/resize_cache/iblock/8a2/499_753_2/8a216778143d55cc16bc7df75a6da09c.jpg ;"48; 50"
Платье Артикул: 1535;Платье миди из костюмной ткани полуприлегающего силуэта. Округлая горловина, втачные рукава и отрезная завышенная линия талии из трикотажного кружева, расклешенное от груди к низу. Без подкладки, без застежек. Женщинам, тяготеющим к простым формам и романтичным образам, это платье отлично пополнит гардероб утонченным образом. Состав: вискоза 30%  п/э 65%  эластан 5%;1400 руб.;13;http://www.mari-line.com/catalog/sale/5529;http://www.mari-line.com/upload/resize_cache/iblock/485/499_753_2/4853c711a752ddc263dc2ac04c9cd4aa.jpg http://www.mari-line.com/upload/resize_cache/iblock/6be/499_753_2/6be44026e686dbd6517b1bc1d5cfa9de.jpg ;"42; 44"
Платье Артикул: 1608 бежевый;Платье миди, комбинированное искусственной замшей и трикотажем, полуприлегающего силуэта. Платье с округлым вырезом горловины, втачной рукав 3/4, рельефные швы подчеркнут изящные изгибы тела, эффект расклешенной юбки сделает акцент на талии. Без подкладки, без застежки. Элегантность и простота - основные преимущества этой модели. Состав: вискоза 55%  п/э 40% лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5586;http://www.mari-line.com/upload/resize_cache/iblock/021/499_753_2/02147105680a04dd6e147afef04c168b.jpg http://www.mari-line.com/upload/resize_cache/iblock/5a5/499_753_2/5a585a61400cbf518d8927ecaddb9fe2.jpg http://www.mari-line.com/upload/resize_cache/iblock/8e2/499_753_2/8e27f9caee8c28ca4015e7bf14420038.jpg ;54
Платье Артикул: 1430;Платье миди из трикотажа, полуприлегающего силуэта. Округлая горловина с декоративным вырезом и втачные рукава 3/4 отделаны окантовкой, рельефные швы визуально корректируют фигуру. Без подкладки, без застежки. Свое настроение и эмоции вы сможете проявить в повседневном платье с ярким принтом. Состав: вискоза 55%  п/э 40% лайкра 5%;700 руб.;13;http://www.mari-line.com/catalog/sale/5621;http://www.mari-line.com/upload/resize_cache/iblock/491/499_753_2/49183d0b818b4ffaced498d7d2781635.jpg http://www.mari-line.com/upload/resize_cache/iblock/1aa/499_753_2/1aa4749fa990c9eee523736b7c23cf18.jpg http://www.mari-line.com/upload/resize_cache/iblock/312/499_753_2/312ccb1d295d614102958f62c08a66be.jpg ;"44; 48"
Платье Артикул: 1592;Платье миди из костюмной ткани в комбинации с эко кожей, полуприлегающего силуэта. Горловина с округлым вырезом, переходящая v-образный по спинке, втачные рукава 3/4, низ платья с перфорацией на подкладке. Особым трендом будут платья, комбинированные эко кожей, такие наряды занимают особую нишу в сегодняшней моде и считаются признаком смелости и сексуальности. Состав: вискоза 20%  п/э 77%  эластан 3%;1300 руб.;13;http://www.mari-line.com/catalog/sale/5625;http://www.mari-line.com/upload/resize_cache/iblock/a86/499_753_2/a860451be0a000d545929eb1c15dc81c.jpg http://www.mari-line.com/upload/resize_cache/iblock/adb/499_753_2/adb50da532c024d870a8ae39405122ae.jpg http://www.mari-line.com/upload/resize_cache/iblock/510/499_753_2/5105232e5e61c6797eaf90c84f8fad36.jpg ;46
Платье Артикул: 1511;"Платье офисное силуэта ""Песочные часы"", выполненное в стиле ""Минимализм"". Аккуратные, подчеркивающие Вашу талию линии придадут Вашему образу особую женственность и локоничность. Горловина округлая, по боковому шву потайная незаметная молния, позволяющая легко и быстро надевать изделие. Костюмная ткань эластичная черная в сочетании с черно-белым костюмным жаккардовым переплетением позволит Вам  чувствовать себя комфортно. Платье подходит для офисных работниц,  знающих, что такое ""DressCode"" непонаслышке. Состав: вискоза 45%, п/э 50%, эластан 5%";1100 руб.;13;http://www.mari-line.com/catalog/sale/5697;http://www.mari-line.com/upload/resize_cache/iblock/86f/499_753_2/86f4751ce3a629170e42335c5f20ae22.jpg http://www.mari-line.com/upload/resize_cache/iblock/f28/499_753_2/f28e221a4afdd72115d7e0df86ec4289.jpg ;"42; 44"
Платье Артикул: 1516 зеленый;Молодежное платье А-силуэта, игривое и женственное. Округлый романтичный воротничек создаст образ нежности и загадочности. Яркие сочные цвета ткани порадуют каждую владелицу данного изделия впредверии весны. Рукав втачной одношовный длиной чуть ниже линии локтя. В среднем шве спинки платья вставлена качественная металлическая молния средней длины. Длина иделия градиентна - имеет перепад  с переда на спинку. Состав: вискоза 75%, п/э 20%, лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5705;http://www.mari-line.com/upload/resize_cache/iblock/12d/499_753_2/12d687a17ee2f2690cf7075331269379.jpg http://www.mari-line.com/upload/resize_cache/iblock/b94/499_753_2/b94fe1ce25b02073bd3f2d4e2a649edc.jpg ;"42; 44; 46"
Платье Артикул: 1516 синий;Молодежное платье А-силуэта, игривое и женственное. Округлый романтичный воротничек создаст образ нежности и загадочности. Яркие сочные цвета ткани порадуют каждую владелицу данного изделия впредверии весны. Рукав втачной одношовный длиной чуть ниже линии локтя. В среднем шве спинки платья вставлена качественная металлическая молния средней длины. Длина иделия градиентна - имеет перепад  с переда на спинку. Состав: вискоза 75%, п/э 20%, лайкра 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5707;http://www.mari-line.com/upload/resize_cache/iblock/074/499_753_2/074739695ddce97bb8f8eee1bddc228d.jpg http://www.mari-line.com/upload/resize_cache/iblock/8b7/499_753_2/8b744cac02b9e3c39041d4d0b7d40242.jpg http://www.mari-line.com/upload/resize_cache/iblock/6e4/499_753_2/6e4c34802fc45cac1e76b63e392f7556.jpg http://www.mari-line.com/upload/resize_cache/iblock/4b5/499_753_2/4b592f6dd2ec40bfaa589ca18a273f2c.jpg ;"44; 48"
Платье Артикул: 1641 серый;"Платье женское офисное, полуприлегающего силуэта, слегка  расширенного к низу. По переду декоративный элемент из отелочной контрастной ткани ""Галстук"". Воротник отложной на цельнокроеннной высокой стойке, слегка отстающий от горловины. Рукав короткий втачной с притачным контрастным манжетом.Материал  эластичный из стрейч волокон. Длина изделия выше линии колена. Состав: вискоза 20%, п/э 77%, эластан 3%";1200 руб.;13;http://www.mari-line.com/catalog/sale/5728;http://www.mari-line.com/upload/resize_cache/iblock/7da/499_753_2/7dac05b2f070bc1d9f26d589854c02c8.jpg http://www.mari-line.com/upload/resize_cache/iblock/c91/499_753_2/c91db6ead77337b8ce5155cf5b3bad3e.jpg ;"44; 50"
Платье Артикул: 1496 синий;Платье- рубашка из крепа прямого силуэта. Отложной рубашечный ворот переходящий в планку на пуговицах, втачной рукав 3/4. Этот фасон великолепно «собирает» силуэт, придавая ему стройности, кроме того, как любое заимствование из мужского гардероба выглядит очень сексуально.... Состав: вискоза 45%  п/э 50% эластан 5%;1300 руб.;13;http://www.mari-line.com/catalog/sale/5784;http://www.mari-line.com/upload/resize_cache/iblock/8df/499_753_2/8df6cb092017cc3271238ae8dc460cd4.jpg http://www.mari-line.com/upload/resize_cache/iblock/ad5/499_753_2/ad5ad7b04f3fd9fbec483e6c86dc3655.jpg ;44
Рубашка Артикул: 1622;Легкая, модная в этом сезоне полосатая рубашка, свободного силуэта со слегка спущенным плечом. Оригинальность изделию придает декоративные элементы и разноместное расположение полосы. Длина рукава регулируется отложным манжетом. Спинка свободная со складками. Состав: вискоза 60% п/э 37% лайкра 3%;900 руб.;13;http://www.mari-line.com/catalog/sale/6026;http://www.mari-line.com/upload/resize_cache/iblock/5bd/499_753_2/5bd4bc096260bdbae962862ce95a8803.jpg http://www.mari-line.com/upload/resize_cache/iblock/47e/499_753_2/47ecb52afdb521f3ff1c46dc0d2c53cf.jpg ;"56; 62"
Рубашка Артикул: 1683;Классическая рубашка в клеточку, свободного А-образного силуэта с переменной длинной переда и спинки. Длина изделия рукава регулируется отложеной манжетой и патой. Перед и спинка с декоративной кокеткой. Изделие имеет карманы в боковых швах. Контраст пуговиц подчеркнут внутренним цветом швов и декоративным элементом по спинке. Состав: вискоза 60% п/э 37% лайкра 3%;900 руб.;13;http://www.mari-line.com/catalog/sale/6030;http://www.mari-line.com/upload/resize_cache/iblock/3b7/499_753_2/3b75d37b0027d6e43499a27086c22498.jpg http://www.mari-line.com/upload/resize_cache/iblock/385/499_753_2/3859422b5e0bfd223608a5c238d61608.jpg ;"56; 58"
Платье Артикул: 1671;"Летнее легкое джинсовое платье А-образного силуэта с озорной оборкой по низу. Платье с отложным воротником и центральной застежкой. Слегка спущенный рукав заканчивается отложной манжетой, которая фиксируется на пату с пуговицей. Платье в стиле ""милитари"" с декоративной эмблемой и пуговицами в цвет. Состав: вискоза 60% п/э 37% лайкра 3%";1890 руб.;13;http://www.mari-line.com/catalog/sale/6032;http://www.mari-line.com/upload/resize_cache/iblock/2f4/499_753_2/2f457499fd37a0bf94b6d59ee0ee921a.jpg http://www.mari-line.com/upload/resize_cache/iblock/8c1/499_753_2/8c1c2e70dd0761552b470ed8e2c82b78.jpg ;"58; 60"
